timestep,state,rainfall,temperature,soil_moisture,irrigation,crop_biomass,pest_population,run_id
65,NORMAL,6.17356773610433,28.82201935929269,95.49574648889723,0.0,39.44222821424998,10.897897495894076,1
66,NORMAL,3.646338141482761,25.320343862126624,95.08284008619114,0.0,42.659651780217224,10.286627279951519,1
67,NORMAL,11.008646215388998,26.529906198672265,100.0,0.0,46.19134509259552,9.74112122092454,1
68,NORMAL,9.816888324441816,22.99165770638079,100.0,0.0,50.065032730671994,9.257560360338331,1
69,NORMAL,1.7494196306589151,23.632927309259003,97.9586857949434,0.0,54.310660773766415,8.832706333704849,1
70,NORMAL,13.465440522463103,23.19131625533347,100.0,0.0,58.960460874006785,8.463920565178913,1
71,NORMAL,11.691684698891809,27.518827068275886,100.0,0.0,64.04898360952222,8.14919569598193,1
72,NORMAL,18.125061646751476,24.389684834547975,100.0,0.0,69.61308683513167,7.887202963200618,1
73,PRE_DROUGHT,1.021357601589115,34.139970068089895,95.53994968108755,0.0,71.25032608691944,7.660883162536236,1
74,PRE_DROUGHT,1.458923030349981,23.456094754081505,93.23252751558485,0.0,77.50435362479388,7.469642542337371,1
75,PRE_DROUGHT,5.476242182807092,29.031140369724422,94.04578692108127,0.0,84.32971959023318,7.330164156626278,1
76,NORMAL,23.097301228254295,23.375619203043147,100.0,0.0,91.77035460629138,7.24397247633463,1
77,NORMAL,10.986353421733918,26.270299319299923,100.0,0.0,99.87141820945493,7.2137933312579,1
78,NORMAL,13.467013878528853,20.664768141799364,100.0,0.0,108.67853024122171,7.243816793380011,1
79,NORMAL,5.3800816564803,28.146107224608407,100.0,0.0,118.23664804613234,7.340053300983125,1
80,NORMAL,17.738401251200496,25.093529985720654,100.0,0.0,128.58845705149966,7.510816350811261,1
81,NORMAL,19.719557396300985,26.43678042382968,100.0,0.0,139.7720925489833,7.767377718935657,1
82,NORMAL,19.827799909256537,25.063452226097965,100.0,0.0,151.8179419986723,8.124858342978797,1
83,NORMAL,6.112767116209921,25.398211742653338,100.0,0.0,164.74418385760447,8.60344076644086,1
84,NORMAL,1.9596307238035777,21.967477180630375,98.41588226210644,0.0,178.5505943695408,9.230017902222123,1
85,NORMAL,34.89848423148207,27.749244270433778,100.0,0.0,193.20999364286163,10.040426379125998,1
86,NORMAL,2.889826269921812,24.05441859627705,99.00393886200493,0.0,208.65651090557967,11.082444448204443,1
87,NORMAL,14.830466810541242,23.4743109672705,100.0,0.0,224.76965342426328,12.419746445630691,1
88,NORMAL,19.739774337076387,27.001807602391633,100.0,0.0,241.35304550463883,14.136956230207659,1
89,NORMAL,7.695063455436748,22.47084958045272,100.0,0.0,258.10685778933606,16.34574290081766,1
90,PRE_DROUGHT,2.9974064566796814,32.740071017172134,97.6913915990998,0.0,261.17145881576215,19.06920776159219,1
91,PRE_DROUGHT,0.569486160186564,30.153387076953987,93.37333419424472,0.0,267.1462657897932,22.322155499510366,1
92,NORMAL,28.91137588702259,22.53802317743462,100.0,0.0,280.49368868578114,26.339907961895207,1
93,NORMAL,2.5431643902455416,23.184181626732475,98.78167119697919,0.0,291.8210399298516,31.397078914373875,1
94,NORMAL,2.5434657649515993,22.75913147808542,97.63054317811044,0.0,300.1582991953589,37.69288438250644,1
95,NORMAL,1.124483039272452,25.691306261098617,94.58272554527561,0.0,304.43007974152664,45.39282419211577,1
96,NORMAL,21.45829867393671,23.96695566272455,100.0,0.0,303.59060746829203,54.567641324947296,1
97,PRE_DROUGHT,2.573709248396381,29.028095693759685,97.8587126797523,0.0,296.8409568666336,65.11797154902408,1
98,DROUGHT_EXTREME,1.1568700772301903,30.05054184303615,94.13613420933633,0.0,274.82315358187753,76.41027047436378,1
99,DROUGHT_EXTREME,0.19923612180655903,35.61937953527969,88.55795736379802,0.0,240.03649451812828,87.1717908818084,1
100,PRE_DROUGHT,0.5478896865517707,29.87945552490396,84.26775688826669,0.0,220.13666841887868,96.95228820064382,1
101,NORMAL,8.107769806646164,21.569090500891054,88.88648703298075,0.0,198.1896150665289,105.77891039349552,1
102,NORMAL,7.708981367462152,23.70945084451541,92.76436452982993,0.0,175.58224928849506,113.20670767791367,1
103,NORMAL,30.888138139419322,18.040143967029316,100.0,0.0,146.73298932039108,118.6259480897817,1
104,NORMAL,3.3310909610255814,22.93042227849273,99.63530620120832,0.0,127.27398472335825,121.99217730589646,1
105,NORMAL,7.510579029526592,21.741190805546427,100.0,0.0,109.85967453705162,123.6957862171838,1
106,NORMAL,7.763537082079993,27.583413657890148,100.0,0.0,94.66668886561303,123.88922677619848,1
107,NORMAL,8.985313143254977,31.42069815816737,100.0,0.0,78.28186160328967,122.60727221238243,1
108,NORMAL,2.2851219327552164,25.58368550094337,98.17571034438278,0.0,67.80997910077139,120.115790646313,1
109,NORMAL,5.637909349492908,27.199653340982078,99.44691989592175,0.0,59.088715472787314,116.79977992575769,1
110,NORMAL,3.162261490702028,25.392860208770216,98.5343203012852,0.0,51.87018940311685,112.85179974740137,1
111,NORMAL,21.93423038562416,25.13217886107757,100.0,0.0,45.919934942558235,108.44069195723584,1
112,NORMAL,4.366302285520039,24.733847251189303,100.0,0.0,41.02869210721757,103.7106700478169,1
113,NORMAL,36.13025401519769,24.782897500226376,100.0,0.0,37.016538238860576,98.78247715677021,1
114,NORMAL,3.756413459551699,25.23177073478452,99.71185819953627,0.0,33.73258765951947,93.75556159910968,1
115,NORMAL,12.493479095259744,22.322686981105523,100.0,0.0,31.05244455929134,88.71062965126208,1
116,NORMAL,13.572011076229693,21.740000959875825,100.0,0.0,28.87475849326505,83.71221566241461,1
117,NORMAL,21.191298209369535,22.841743654451918,100.0,0.0,27.117646083522263,78.81108643574359,1
118,NORMAL,19.187666576223737,23.0896043522108,100.0,0.0,25.715366892787927,74.04640139687014,1
119,NORMAL,12.985167938605233,22.945235635785288,100.0,0.0,24.615417397999273,69.44760801416791,1
120,NORMAL,9.701347087593598,25.27442428217927,100.0,0.0,23.77608268860517,65.03608155134081,1
121,NORMAL,11.379591656090104,26.54978839821095,100.0,0.0,23.164422579671914,60.82653152464922,1
122,NORMAL,3.6268661524776142,23.638521174054144,99.84032218307988,0.0,22.754641525257775,56.828201642419,1
123,NORMAL,4.942523121102893,26.660593776223905,100.0,0.0,22.526783871299383,53.04588991412282,1
124,NORMAL,26.236496747281915,26.40781011036221,100.0,0.0,22.465697948759388,49.48081350485357,1
125,NORMAL,1.657339668925061,26.412117041731932,97.42665400909878,0.0,22.560218786161215,46.13134009973196,1
126,PRE_DROUGHT,2.228824407035028,29.157863257938722,94.98495783266813,0.0,22.80252685304964,42.9936046870475,1
127,PRE_DROUGHT,2.7644708937413265,21.506129919382,94.3045247864684,0.0,23.18764774425086,40.06202805598678,1
128,NORMAL,2.545797696032153,23.617695418359464,93.0671101051479,0.0,23.71306441708283,37.329751029389975,1
129,NORMAL,9.063909298114774,25.61843495650335,98.02720987743504,0.0,24.37841927919432,34.78899651600765,1
130,NORMAL,4.1466353936867755,25.11947166255254,98.14983082101531,0.0,25.185288093218222,32.43136983349074,1
131,NORMAL,4.846336824207755,25.91355178317822,98.84477823777713,0.0,26.13701141362551,30.248106375297862,1
132,NORMAL,22.129099253460755,26.193623786217273,100.0,0.0,27.23857223169193,28.230274526461088,1
133,NORMAL,23.21536554574958,21.512729583900754,100.0,0.0,28.496510807295383,26.368940736552155,1
134,NORMAL,0.9202394722556659,24.87352322338282,96.93480528752761,0.0,29.918869427833407,24.655302803383442,1
135,NORMAL,16.44624537315269,25.59161016644053,100.0,0.0,31.515161151449618,23.080796685744783,1
136,NORMAL,11.251570849909227,26.69390089391956,100.0,0.0,33.29635753973738,21.637181531957467,1
137,NORMAL,11.129991226454027,21.76828945328866,100.0,0.0,35.27489102014971,20.316607072424073,1
138,NORMAL,5.44789726046761,22.09888712792452,100.0,0.0,37.46466787833357,19.111667071884003,1
139,NORMAL,0.6593401635484596,22.85580086709526,96.99556174490459,0.0,39.881087986597784,18.015442167265896,1
140,NORMAL,13.437276936004432,24.17214684979488,100.0,0.0,42.54106723180173,17.021535129310323,1
141,NORMAL,5.272348217142206,25.692733349401646,100.0,0.0,45.46305820315218,16.12410138288034,1
142,NORMAL,5.798036295723471,22.29905145616969,100.0,0.0,48.66706400963614,15.317877507654494,1
143,NORMAL,0.30160568257250137,24.974538525110155,96.29595601883477,0.0,52.174639070634385,14.598210427114982,1
144,NORMAL,5.073186690570698,22.729018002653035,97.72301280249523,0.0,56.00886929111091,13.96109009362019,1
145,NORMAL,6.551758853945006,23.776127447150476,100.0,0.0,60.194322095620635,13.403188711266298,1
146,NORMAL,10.912425710023308,25.365904853994984,100.0,0.0,64.75695421816141,12.921909934520903,1
147,NORMAL,15.6192537130089,30.708039041753818,100.0,0.0,67.1389504395987,12.499972318406163,1
148,NORMAL,4.844677393140989,24.133081068613638,100.0,0.0,72.3447924381906,12.136024532570092,1
149,NORMAL,12.882562698679067,26.88902424484322,100.0,0.0,78.0011248906014,11.845034296230315,1
150,NORMAL,2.6880959717859336,22.6456158361793,99.05066636992474,0.0,84.13752802245774,11.62760631285304,1
151,NORMAL,5.863650028057526,21.72492768611852,100.0,0.0,90.78355495952952,11.485551028706444,1
152,NORMAL,9.148822229150461,21.81264878900156,100.0,0.0,97.96797774204646,11.422092797367954,1
153,PRE_DROUGHT,1.7697015122212765,29.17309013634599,97.07914286124476,0.0,105.71776141819207,11.442140949850243,1
154,PRE_DROUGHT,1.6789665520757058,26.505040225577314,94.49488654907653,0.0,114.0566822172957,11.552642090684833,1
155,NORMAL,5.987555448824042,22.88854888935937,96.79938944002636,0.0,123.00348128709744,11.763036892950009,1
156,DROUGHT_EXTREME,0.5158758950377528,33.99396295271196,91.84278025634278,0.0,124.95536563628849,12.041680097775417,1
157,DROUGHT_EXTREME,0.3087516221235685,27.509786572814694,87.72246606329773,0.0,134.59126849209048,12.395952985674237,1
158,DROUGHT_EXTREME,0.11429406863651996,36.4036828571121,81.97297393196814,0.0,134.3813424637737,12.819866819546606,1
159,NORMAL,12.276179291926878,17.286088132839236,91.46479570080685,0.0,137.346773824574,13.27562011768277,1
160,NORMAL,19.74025218141095,30.59201774749685,100.0,0.0,142.20803503451424,13.799444605742938,1
161,PRE_DROUGHT,9.219583128545748,22.677787425906974,100.0,0.0,152.56603518688573,14.449137982038376,1
162,PRE_DROUGHT,8.272909569907617,28.878865927856083,100.0,0.0,163.4190246113127,15.284905892669451,1
163,NORMAL,0.6834300282365138,30.71015886182111,95.72965561669028,0.0,168.28664778189463,16.291699232205634,1
164,PRE_DROUGHT,3.3940474712664077,26.73898400813004,94.80946713478531,0.0,179.50187442128768,17.497031910921905,1
165,PRE_DROUGHT,4.6138063701626715,26.149437319849717,95.20181254966023,0.0,190.92785676601224,18.994088639629258,1
166,PRE_DROUGHT,1.3381148355650976,36.082856189571835,90.71155661570766,0.0,188.26186588110826,20.701723521274403,1
167,PRE_DROUGHT,4.207544104234479,31.95071643173109,89.75886527893176,0.0,190.04551759624053,22.546314397714724,1
168,PRE_DROUGHT,1.438461136391088,27.113995374067336,86.81786400919233,0.0,199.96685034623624,24.683159588204948,1
169,PRE_DROUGHT,5.5678457654336055,21.459520275060875,88.91785698918143,0.0,209.3986900688069,27.260019784882314,1
170,NORMAL,14.789256510208702,23.010043531547325,99.9869603505511,0.0,218.02001723865078,30.345971153586945,1
171,NORMAL,5.84013466229647,19.417737753143836,100.0,0.0,217.42009387656256,33.88423216253181,1
172,NORMAL,20.565529540963965,29.102926006967184,100.0,0.0,223.17392743732333,37.89224886904065,1
173,DROUGHT_EXTREME,0.11549937858499093,41.68449011536855,93.37155782914786,0.0,208.02796318432257,42.14692675170276,1
174,PRE_DROUGHT,1.2485323563801973,29.050983726848333,89.92358545344675,0.0,209.9685908461449,46.55515883319347,1
175,PRE_DROUGHT,0.7868450732559555,31.057916579353314,85.6889943781759,0.0,201.85817997109277,51.22981080061151,1
176,NORMAL,3.733134858268267,21.3312356026824,85.97468446485266,0.0,199.99764535941773,56.068256675945456,1
177,NORMAL,17.467246294780278,26.9977994210359,99.07908688175445,0.0,196.20035972524417,61.14930330762123,1
178,DROUGHT_EXTREME,0.9904448830120516,31.069346082179944,95.04966985659568,0.0,183.13030076356839,66.13162351920519,1
179,DROUGHT_EXTREME,0.039271712373857,37.838882963583494,88.97928472665475,0.0,162.00908929729863,70.40263560878134,1
0,NORMAL,9.01130766674856,28.409387183927393,84.44307820757304,0.0,109.30141302623652,5.022736789241962,2
1,NORMAL,12.656969431359887,21.94337934748041,93.56991940438205,0.0,119.44522088975786,5.094344074712391,2
2,NORMAL,5.446238337681347,25.633763344152324,94.8902609628,0.0,130.49085240567476,5.2213949464438,2
3,PRE_DROUGHT,2.9607865617138724,28.71008046512546,93.22746342711356,0.0,142.4963457951752,5.412920075924142,2
4,PRE_DROUGHT,2.9471444425441553,31.29714950390577,91.1313861135279,0.0,149.21979691238235,5.663940505759243,2
5,NORMAL,3.7379671315597243,26.81713938386,90.54659775892898,0.0,162.75201813074648,5.985662127211112,2
6,NORMAL,14.424480037661633,23.7346730683467,100.0,0.0,177.35409616610076,6.413867903425525,2
7,NORMAL,7.923989693056007,25.84423930953161,100.0,0.0,193.0467952764346,6.975701608655245,2
8,NORMAL,4.910871320440785,31.41048950179021,99.83668344546328,0.0,201.2274722698862,7.676344123940052,2
9,DROUGHT_EXTREME,0.4530491715914703,35.98894534889514,94.4735656452138,0.0,203.2600701087549,8.488914298262756,2
10,DROUGHT_EXTREME,0.11074707830500422,32.26118960744867,89.37006309303581,0.0,210.00324909877452,9.426250736262354,2
11,DROUGHT_EXTREME,1.6295003416511138,26.221575794145423,86.76005837871757,0.0,227.00582355793583,10.586401216400855,2
12,PRE_DROUGHT,1.1091825898604106,31.1412908991546,82.83008038961549,0.0,235.11952742560513,12.03362011285686,2
13,PRE_DROUGHT,2.0475179752419796,29.583683470166584,80.0885633962147,0.0,252.6123638546326,13.84364887936679,2
14,PRE_DROUGHT,0.08533598577320621,25.56244721429297,76.03224870596733,0.0,270.2398100794983,16.190435094030978,2
15,PRE_DROUGHT,4.812185196178745,18.589786763036777,77.8298784165061,0.0,275.828935743995,19.13419438761222,2
16,PRE_DROUGHT,2.481270210741421,29.328934304121024,75.55380098870326,0.0,291.53093726667953,22.818486290053514,2
17,PRE_DROUGHT,0.33577567950342835,26.823248836951496,71.53529839930266,0.0,305.5089993099072,27.55802036609606,2
18,PRE_DROUGHT,1.5883032846056027,28.877332016587783,68.4326502827972,0.0,316.69493569654145,33.60881794820972,2
19,PRE_DROUGHT,5.381134631031385,26.8299336148212,69.45302030265009,0.0,323.81756767622437,41.22236252594398,2
20,NORMAL,3.010082910844903,21.844114171206492,68.91145688275026,0.0,325.52036365070825,50.57965256753711,2
21,NORMAL,12.917135812787226,26.488289694867863,77.52148652280695,0.0,320.600804121779,61.69257141251728,2
22,NORMAL,4.6871053844475,29.427725770543923,77.42467936360333,0.0,308.35898693709566,74.29783342256512,2
23,NORMAL,22.82720272031051,31.63413837793864,95.11238257654087,0.0,276.9075597095544,87.35023161464375,2
24,NORMAL,5.598208379103578,21.88009674279472,97.16130536323524,0.0,253.07232646436628,99.91864538638312,2
25,NORMAL,7.997419539307609,26.022587498285088,100.0,0.0,225.78566507478536,111.55076492458764,2
26,NORMAL,2.5447070305394885,19.014714980124758,99.46800663317556,0.0,189.6715163751146,121.14639728728929,2
27,NORMAL,30.031384419942725,28.785816725961038,100.0,0.0,162.99769346550664,128.27797663387383,2
28,NORMAL,6.074400233008434,28.727566723030787,100.0,0.0,138.43817602902396,133.15323289140153,2
29,NORMAL,24.021251830801724,28.801858762995536,100.0,0.0,116.72340264049954,135.83989004395647,2
30,NORMAL,2.0124919261938197,21.996673439172717,98.47248396336144,0.0,98.1051033563048,136.54900315746346,2
31,DROUGHT_EXTREME,1.7972742259238543,38.65545960946737,94.05454626888834,0.0,75.47800226746375,135.19124148025014,2
32,DROUGHT_EXTREME,0.035403766572880725,31.96207977826745,88.95671779949862,0.0,60.921969066129805,132.04881729697007,2
33,PRE_DROUGHT,2.4238337079679906,28.868179907256465,86.74757307139913,0.0,51.88406849475065,127.84076528349334,2
34,PRE_DROUGHT,1.9879605850276347,33.41597825733581,83.37510708001525,0.0,42.17730540690868,122.84691063155343,2
35,PRE_DROUGHT,6.500955405734423,27.682039144199457,85.4375957921236,0.0,36.64500209977125,117.31026176421331,2
36,DROUGHT_EXTREME,0.02627693473578634,39.32749057448853,79.15994498714377,0.0,29.44348372449121,111.39146750550879,2
37,PRE_DROUGHT,4.96110310100402,22.414380739986917,80.52946751011379,0.0,26.19417106995484,105.262560073338,2
38,NORMAL,3.0446569160750836,24.63050221762945,79.62808266665914,0.0,23.5914204966317,99.1527932806999,2
39,NORMAL,6.722113598684272,26.97832334129788,82.02857287497385,0.0,21.50723253990312,93.13679833917601,2
40,NORMAL,8.813379841633997,26.245690495770422,86.63812645993528,0.0,19.842051798509402,87.27161769627874,2
41,NORMAL,6.738323268730685,23.81837847360058,89.56172832889443,0.0,18.518599009175595,81.59991938843196,2
42,NORMAL,10.308901717557003,23.99233118441666,96.02830262206078,0.0,17.476946917051446,76.15265401201381,2
43,PRE_DROUGHT,2.2758746389945097,30.506408916019826,93.41888656337807,0.0,16.071033263921638,70.93260214223017,2
44,PRE_DROUGHT,16.978299077432194,26.806537497544948,100.0,0.0,15.487217485275856,65.95820156416912,2
45,NORMAL,21.588963868840256,25.867652771925453,100.0,0.0,15.069815752453245,61.2560151358155,2
46,NORMAL,13.639417011975405,20.434258194948306,100.0,0.0,14.798210853503788,56.827867135795735,2
47,PRE_DROUGHT,0.019975737083969436,33.40549862223392,94.67114122462831,0.0,13.859419114099492,52.65270087053034,2
48,PRE_DROUGHT,2.2213137724227985,24.543575898449983,92.96276157565964,0.0,13.838976936058769,48.729709929052206,2
49,PRE_DROUGHT,0.426828314002462,32.078639821121286,88.2534560338297,0.0,13.282909079615541,45.057695192097626,2
50,PRE_DROUGHT,1.1927324703389293,23.021429588232166,85.76031343760266,0.0,13.45968905625462,41.629706245901836,2
51,PRE_DROUGHT,0.4284921054308149,28.15753804584926,81.6805675220441,0.0,13.729205783258067,38.44840782891559,2
52,PRE_DROUGHT,3.6885543978165614,27.964470069658134,80.89173526900171,0.0,14.090125564917406,35.501793119927086,2
53,NORMAL,8.307535741700333,28.705270683517274,84.60319201439285,0.0,14.542682195317791,32.777423815057304,2
54,NORMAL,0.7664470207612482,24.343300537881216,81.47187881402664,0.0,15.088511437728158,30.262689194384663,2
55,NORMAL,11.55069496975024,23.409908384135104,89.27416267695197,0.0,15.730534711230623,27.9450135373777,2
56,NORMAL,9.868418133844111,27.16236396195675,94.79318434880987,0.0,16.472881925124828,25.812019928158623,2
57,NORMAL,9.76371415992696,22.471962430561952,100.0,0.0,17.320845916319048,23.851657413951926,2
58,NORMAL,1.7390457761668272,24.015045730520054,97.89331077202945,0.0,18.28086282009236,22.052297558525918,2
59,NORMAL,16.8704160399778,16.221444580140595,100.0,0.0,18.26216565363845,20.392163748934067,2
60,NORMAL,9.237717469909615,22.566904162843493,100.0,0.0,19.40268745469777,18.862156789597286,2
61,NORMAL,22.473374190388395,28.639952661577308,100.0,0.0,20.674624559372816,17.463073250315556,2
62,NORMAL,4.2061102222267595,31.21674941333855,99.2062671594999,0.0,21.19393964138606,16.178385268418104,2
63,NORMAL,4.764960034191204,26.904240396601907,99.6619870754583,0.0,22.699339493468827,14.999887623081198,2
64,NORMAL,11.287554349062475,27.269847866805243,100.0,0.0,24.36606372663414,13.926210546473234,2
65,NORMAL,2.98193906782696,26.141851486735263,98.79414703779526,0.0,26.20836122769545,12.949435144477597,2
66,NORMAL,12.111971538883804,23.76726505163701,100.0,0.0,28.24196734987557,12.062248144731722,2
67,NORMAL,20.41772488647664,23.433376947014054,100.0,0.0,30.4842065631493,11.257927789654007,2
68,NORMAL,8.243844784088218,20.268962049593917,100.0,0.0,32.95410337861017,10.530328559092883,2
69,NORMAL,11.983464174691466,27.014992815307078,100.0,0.0,35.67250040485133,9.873866062278424,2
70,NORMAL,8.534445425638689,20.656500371570054,100.0,0.0,38.66218203228415,9.28350336374928,2
71,NORMAL,9.145533734131822,23.542134973544837,100.0,0.0,41.948001710915875,8.754739996028587,2
72,NORMAL,0.4309000087388784,32.193448999956686,95.26914456191597,0.0,43.433410092544754,8.27512584517247,2
73,NORMAL,4.615195179844528,27.389351135601746,95.49252665670389,0.0,47.21295013638179,7.841493961971199,2
74,NORMAL,14.655094089045072,25.35967613496339,100.0,0.0,51.361210268085195,7.459293147424289,2
75,NORMAL,11.433664013926354,26.750686645974355,100.0,0.0,55.91149236327347,7.125918769494437,2
76,NORMAL,2.1731860138289703,30.025512205092305,97.35567389144333,0.0,58.90533631593252,6.832741714606896,2
77,NORMAL,7.945667604321444,23.3602483535951,100.0,0.0,64.19421699660072,6.5781377789153215,2
78,NORMAL,3.190696926204616,22.4256023250387,99.59108380234296,0.0,69.9866283345112,6.367614821121006,2
79,NORMAL,22.373204979784692,30.402664913540065,100.0,0.0,73.64610629102613,6.19274240731203,2
80,NORMAL,16.018116753076033,20.07495985278044,100.0,0.0,80.33963365644725,6.053298718937135,2
81,NORMAL,3.2737178951198986,27.66670284300477,98.82926357807203,0.0,87.65597527834913,5.958031073000643,2
82,NORMAL,1.015437437974239,26.174179228908876,95.63847775376149,0.0,95.64514714480347,5.908737545720664,2
83,NORMAL,6.594808139756387,26.121122260522313,98.03391946317674,0.0,104.35900413217088,5.908384234730804,2
84,NORMAL,5.02150950412681,29.41812770683694,98.3239681621223,0.0,113.85049278316185,5.961385101481422,2
85,NORMAL,47.3030401470528,25.564713900097217,100.0,0.0,124.17252353136047,6.073985804516055,2
86,NORMAL,10.420442814096356,23.9159626823189,100.0,0.0,135.37631046419608,6.254791396019277,2
87,NORMAL,3.0708829011536203,28.32418086639371,98.50833857770972,0.0,147.50896501799514,6.515494301752813,2
88,DROUGHT_EXTREME,0.4991754471610068,39.15151727819105,92.69706966201944,0.0,146.9954331247978,6.826501589346975,2
89,PRE_DROUGHT,6.032166296666669,32.61129518500711,93.47307903740113,0.0,152.16059539313866,7.1684589202812035,2
90,PRE_DROUGHT,0.9288316819838636,23.489459120773876,90.61500389937895,0.0,165.43950030700105,7.595412964318731,2
91,PRE_DROUGHT,5.501955725621773,29.237286092490713,91.40029783419041,0.0,179.6756507077966,8.157038015098124,2
92,PRE_DROUGHT,0.1778604068775249,23.36500790918945,87.80617199159862,0.0,194.85755564097204,8.886960306695498,2
93,PRE_DROUGHT,0.25695432745466723,33.564435427389334,82.64049437992018,0.0,199.47406610822608,9.776279079288178,2
94,PRE_DROUGHT,7.662374948134314,23.84210498803063,86.45008547695727,0.0,215.5123651624016,10.860952240530533,2
95,NORMAL,3.6563113891905354,24.612867719231573,86.12590301238595,0.0,232.22820323846798,12.25747847374627,2
96,NORMAL,21.865573839974356,27.882914884838467,100.0,0.0,249.40380236913802,14.058488767337408,2
97,NORMAL,13.563389169058082,22.263923496647827,100.0,0.0,266.70608884451775,16.386949187835484,2
98,NORMAL,5.178523490409157,27.13489683278949,100.0,0.0,283.6481918849521,19.403630960666504,2
99,NORMAL,12.907732178983121,30.128820068005417,100.0,0.0,289.7951017376182,23.20598730509581,2
100,PRE_DROUGHT,1.739284553351535,27.47111169859475,97.28021873270006,0.0,303.45222745723163,27.971212659557164,2
101,PRE_DROUGHT,7.450973433719272,26.996713928528397,100.0,0.0,314.30484477109906,34.035594698520356,2
102,PRE_DROUGHT,2.5179936217445498,31.845811791229487,97.34258939169462,0.0,307.2926198551976,41.37571270434648,2
103,NORMAL,0.3389172427375356,26.01984316367905,93.45436608205159,0.0,309.0744184699963,50.01415529178661,2
104,NORMAL,8.880788831825091,27.354968210459628,97.89072223306783,0.0,305.0783927555188,60.164472757776835,2
105,NORMAL,8.718318804789401,24.56977881246584,100.0,0.0,294.70592328645256,71.6046537906543,2
106,NORMAL,15.480103931759428,25.44106108592458,100.0,0.0,278.03168708506604,83.84995015881299,2
107,NORMAL,16.197393375335444,24.288878391681322,100.0,0.0,255.94713954355876,96.18877680117788,2
108,NORMAL,6.139151778512685,30.158135716814414,100.0,0.0,222.5278939783825,107.47508869904163,2
109,NORMAL,2.6271669279990877,28.0125515876423,98.09529008109824,0.0,196.01846644159545,116.98570216571527,2
110,NORMAL,14.354197011322196,22.650183332618365,100.0,0.0,169.77577565379462,124.56940821932119,2
111,NORMAL,20.19122140012414,29.300430996000056,100.0,0.0,145.17895339739084,130.0051954359663,2
112,NORMAL,4.425271889922255,20.94492756871928,100.0,0.0,123.09802890983033,133.29347751795484,2
113,NORMAL,2.0410082607590185,24.043234578673637,98.17041332988921,0.0,103.92283825390426,134.5940380177134,2
114,NORMAL,5.59491727108652,24.11972662493345,99.88612161739621,0.0,87.67835858795033,134.1579876291187,2
115,NORMAL,9.693042936970286,23.474808855491528,100.0,0.0,74.15966206298162,132.2723732463875,2
116,NORMAL,11.086099285943527,29.792326573945477,100.0,0.0,63.04632327662149,129.22292419080625,2
117,NORMAL,24.842019969250288,28.03099478750664,100.0,0.0,53.98253474664402,125.2728850788546,2
118,NORMAL,4.364615304083426,23.36482115692335,100.0,0.0,46.62507090223744,120.65337663798724,2
119,DROUGHT_EXTREME,0.019580672398406086,30.842912890116875,95.07321018597703,0.0,39.12243675109374,115.48861781626071,2
120,DROUGHT_EXTREME,0.06706961561017495,25.00967459734005,91.130904350712,0.0,34.4958830541848,109.96496699877916,2
121,PRE_DROUGHT,4.946530236242599,25.89882460186661,91.92647542805828,0.0,30.76088931218014,104.28944040667649,2
122,DROUGHT_EXTREME,0.9626540101867609,29.50450274780194,88.16114832065085,0.0,27.74611645451411,98.56627678632944,2
123,DROUGHT_EXTREME,0.0011003890574774208,34.35595725339192,82.65766959403877,0.0,23.789277200623157,92.81790465754132,2
124,DROUGHT_EXTREME,0.22797186270553071,30.913367369985206,77.93361942422212,0.0,21.110666432579347,87.09493081394128,2
125,NORMAL,10.79447567405397,25.155119318304997,84.69902767668329,0.0,19.70743959897909,81.51615948317156,2
126,NORMAL,4.664817968747309,27.761051367207386,84.91770063273323,0.0,18.60030612230628,76.14799484120815,2
127,PRE_DROUGHT,4.237043178993787,24.05397048011128,85.30252924519411,0.0,17.740947425378497,71.01359351348403,2
128,PRE_DROUGHT,1.5668874912480286,24.202310824392484,82.99361202914807,0.0,17.091854331975494,66.12820594954243,2
129,PRE_DROUGHT,2.689054337885341,32.52259302420074,80.47460451178155,0.0,15.812475335035927,61.4784316628742,2
130,PRE_DROUGHT,1.392897658399102,31.497593202754476,76.8239028184149,0.0,14.863366016791552,57.05646722433235,2
131,PRE_DROUGHT,2.9829373876776164,23.60148169074178,76.02779675588657,0.0,14.714770026850582,52.88849466780251,2
132,DROUGHT_EXTREME,0.7900837663199638,34.12738156753914,71.3534820588292,0.0,13.820153586041592,48.96811219492292,2
133,DROUGHT_EXTREME,0.830077561079583,26.10868804041851,68.00328292481262,0.0,13.898381659356554,45.2922906287389,2
134,DROUGHT_EXTREME,0.2668717478388964,32.4075153611337,63.081348918733156,0.0,13.399353501019299,41.85868257764441,2
135,DROUGHT_EXTREME,0.5804369966810362,36.12272385145116,57.87827793001156,0.0,12.686719307292792,38.64160425002102,2
136,DROUGHT_EXTREME,0.4311148743699294,39.37021405254178,52.00616272513679,0.0,11.897248601803923,35.62767076147442,2
137,PRE_DROUGHT,4.4909839849204065,33.023976456510276,51.210167321353765,0.0,11.638863219367863,32.81615309588562,2
138,PRE_DROUGHT,3.4792045760216697,25.685125335105102,50.57736027847424,0.0,12.076193914863007,30.214594419073386,2
139,PRE_DROUGHT,3.98527897679021,32.540074681410466,49.35308362422392,0.0,11.968415577256888,27.81137224553232,2
